time,GHI,AC_Power_W,Wind_Power_W,PU,Wind_PU
2020-03-10 00:30:00+08:00,0.0,0.0,13537894.916282222,0.0,0.13537894916282223
2020-03-10 01:30:00+08:00,0.0,0.0,11808695.28073505,0.0,0.11808695280735049
2020-03-10 02:30:00+08:00,0.0,0.0,11243130.585571898,0.0,0.11243130585571898
2020-03-10 03:30:00+08:00,0.0,0.0,8980871.804919288,0.0,0.08980871804919288
2020-03-10 04:30:00+08:00,0.0,0.0,7930537.371044867,0.0,0.07930537371044867
2020-03-10 05:30:00+08:00,0.0,0.0,7930537.371044867,0.0,0.07930537371044867
2020-03-10 06:30:00+08:00,0.0,0.0,7930537.371044867,0.0,0.07930537371044867
2020-03-10 07:30:00+08:00,0.0,0.0,6799407.980718559,0.0,0.06799407980718558
2020-03-10 08:30:00+08:00,145.75,16787629.248527337,5743889.627629328,0.16787629248527336,0.057438896276293276
2020-03-10 09:30:00+08:00,354.76,42301471.46797884,657808.028457788,0.4230147146797884,0.00657808028457788
2020-03-10 10:30:00+08:00,548.76,62610742.37074196,0.0,0.6261074237074197,0.0
2020-03-10 11:30:00+08:00,700.11,76126745.26087272,0.0,0.7612674526087272,0.0
2020-03-10 12:30:00+08:00,793.66,80000000.0,349318.1947324329,0.8,0.003493181947324329
2020-03-10 13:30:00+08:00,820.8100000000001,80000000.0,13537894.916282222,0.8,0.13537894916282223
2020-03-10 14:30:00+08:00,779.36,80000000.0,38115743.102168076,0.8,0.38115743102168076
2020-03-10 15:30:00+08:00,672.16,73733851.3395035,58053509.41990802,0.737338513395035,0.5805350941990801
2020-03-10 16:30:00+08:00,509.06,57100284.617526494,64223306.09441513,0.571002846175265,0.6422330609441513
2020-03-10 17:30:00+08:00,307.0,34613923.968393125,62166707.202912755,0.34613923968393123,0.6216670720291275
2020-03-10 18:30:00+08:00,100.6,10365941.13066034,48354667.58343345,0.1036594113066034,0.48354667583433447
2020-03-10 19:30:00+08:00,0.0,0.0,15388833.918634359,0.0,0.1538883391863436
2020-03-10 20:30:00+08:00,0.0,0.0,6799407.980718559,0.0,0.06799407980718558
2020-03-10 21:30:00+08:00,0.0,0.0,6799407.980718559,0.0,0.06799407980718558
2020-03-10 22:30:00+08:00,0.0,0.0,8980871.804919288,0.0,0.08980871804919288
2020-03-10 23:30:00+08:00,0.0,0.0,8980871.804919288,0.0,0.08980871804919288
2020-03-11 00:30:00+08:00,0.0,0.0,8496102.066208024,0.0,0.08496102066208024
2020-03-11 01:30:00+08:00,0.0,0.0,7930537.371044867,0.0,0.07930537371044867
2020-03-11 02:30:00+08:00,0.0,0.0,7364972.675881716,0.0,0.07364972675881716
2020-03-11 03:30:00+08:00,0.0,0.0,8496102.066208024,0.0,0.08496102066208024
2020-03-11 04:30:00+08:00,0.0,0.0,7364972.675881716,0.0,0.07364972675881716
2020-03-11 05:30:00+08:00,0.0,0.0,7930537.371044867,0.0,0.07930537371044867
2020-03-11 06:30:00+08:00,0.0,0.0,8980871.804919288,0.0,0.08980871804919288
2020-03-11 07:30:00+08:00,0.0,0.0,10112001.195245596,0.0,0.10112001195245596
2020-03-11 08:30:00+08:00,146.3,16115738.084678583,11808695.28073505,0.16115738084678582,0.11808695280735049
2020-03-11 09:30:00+08:00,359.0,41797283.762790814,11243130.585571898,0.41797283762790816,0.11243130585571898
2020-03-11 10:30:00+08:00,536.21,59861548.087699845,20809440.99695132,0.5986154808769985,0.2080944099695132
2020-03-11 11:30:00+08:00,680.01,74668852.46753837,79344067.64631183,0.7466885246753837,0.7934406764631183
2020-03-11 12:30:00+08:00,746.26,79903294.16298375,95626651.20980427,0.7990329416298374,0.9562665120980427
2020-03-11 13:30:00+08:00,743.1600000000001,79523362.8850459,96860610.54470569,0.795233628850459,0.9686061054470569
2020-03-11 14:30:00+08:00,789.41,80000000.0,99328529.21450853,0.8,0.9932852921450853
2020-03-11 15:30:00+08:00,673.86,73912345.45425156,100000000.0,0.7391234545425156,1.0
2020-03-11 16:30:00+08:00,509.66,56971397.786619455,100000000.0,0.5697139778661946,1.0
2020-03-11 17:30:00+08:00,276.65,29385935.240040816,100000000.0,0.29385935240040817,1.0
2020-03-11 18:30:00+08:00,71.4,5947170.206558167,100000000.0,0.05947170206558167,1.0
2020-03-11 19:30:00+08:00,0.0,0.0,83045945.65101607,0.0,0.8304594565101607
2020-03-11 20:30:00+08:00,0.0,0.0,62166707.202912755,0.0,0.6216670720291275
2020-03-11 21:30:00+08:00,0.0,0.0,48354667.58343345,0.0,0.48354667583433447
2020-03-11 22:30:00+08:00,0.0,0.0,27973397.433691055,0.0,0.27973397433691055
2020-03-11 23:30:00+08:00,0.0,0.0,14463364.417458287,0.0,0.14463364417458285
2020-03-12 00:30:00+08:00,0.0,0.0,9546436.500082444,0.0,0.09546436500082445
2020-03-12 01:30:00+08:00,0.0,0.0,7364972.675881716,0.0,0.07364972675881716
2020-03-12 02:30:00+08:00,0.0,0.0,6258039.35050492,0.0,0.0625803935050492
2020-03-12 03:30:00+08:00,0.0,0.0,6799407.980718559,0.0,0.06799407980718558
2020-03-12 04:30:00+08:00,0.0,0.0,8496102.066208024,0.0,0.08496102066208024
2020-03-12 05:30:00+08:00,0.0,0.0,10677565.890408752,0.0,0.10677565890408752
2020-03-12 06:30:00+08:00,0.0,0.0,11808695.28073505,0.0,0.11808695280735049
2020-03-12 07:30:00+08:00,0.0,0.0,12612425.415106155,0.0,0.12612425415106154
2020-03-12 08:30:00+08:00,145.15,15501032.728147505,14463364.417458287,0.15501032728147504,0.14463364417458285
2020-03-12 09:30:00+08:00,342.2,38722634.06583606,10112001.195245596,0.3872263406583606,0.10112001195245596
2020-03-12 10:30:00+08:00,535.31,59882553.36379143,23213839.999071255,0.5988255336379142,0.23213839999071256
2020-03-12 11:30:00+08:00,612.9100000000001,65176312.918084696,30441316.10349389,0.651763129180847,0.30441316103493893
2020-03-12 12:30:00+08:00,637.7,64146504.91035083,43110340.41010241,0.6414650491035083,0.4311034041010241
2020-03-12 13:30:00+08:00,637.2,62793726.7446505,66279904.9859175,0.627937267446505,0.662799049859175
2020-03-12 14:30:00+08:00,512.25,47723174.78399745,89633134.44028309,0.47723174783997446,0.8963313444028309
2020-03-12 15:30:00+08:00,321.15000000000003,27691077.789070226,100000000.0,0.2769107778907023,1.0
2020-03-12 16:30:00+08:00,221.45,18242246.39226918,100000000.0,0.1824224639226918,1.0
2020-03-12 17:30:00+08:00,143.6,12035031.091415217,100000000.0,0.12035031091415217,1.0
2020-03-12 18:30:00+08:00,49.7,3778451.196399165,100000000.0,0.03778451196399165,1.0
2020-03-12 19:30:00+08:00,0.0,0.0,91924773.20510001,0.0,0.9192477320510002
2020-03-12 20:30:00+08:00,0.0,0.0,70353792.49203001,0.0,0.7035379249203001
2020-03-12 21:30:00+08:00,0.0,0.0,34619524.986614056,0.0,0.3461952498661406
2020-03-12 22:30:00+08:00,0.0,0.0,26739438.09878962,0.0,0.2673943809878962
2020-03-12 23:30:00+08:00,0.0,0.0,24447799.3339727,0.0,0.244477993339727
2020-03-13 00:30:00+08:00,0.0,0.0,19883971.495775245,0.0,0.19883971495775246
2020-03-13 01:30:00+08:00,0.0,0.0,14463364.417458287,0.0,0.14463364417458285
2020-03-13 02:30:00+08:00,0.0,0.0,8980871.804919288,0.0,0.08980871804919288
2020-03-13 03:30:00+08:00,0.0,0.0,4201440.459002549,0.0,0.042014404590025485
2020-03-13 04:30:00+08:00,0.0,0.0,1252752.7077852595,0.0,0.012527527077852594
2020-03-13 05:30:00+08:00,0.0,0.0,657808.028457788,0.0,0.00657808028457788
2020-03-13 06:30:00+08:00,0.0,0.0,0.0,0.0,0.0
2020-03-13 07:30:00+08:00,0.0,0.0,0.0,0.0,0.0
2020-03-13 08:30:00+08:00,160.85,17344989.058772102,0.0,0.173449890587721,0.0
2020-03-13 09:30:00+08:00,373.35,42750709.72089349,0.0,0.42750709720893487,0.0
2020-03-13 10:30:00+08:00,568.61,63702552.599904396,0.0,0.6370255259990439,0.0
2020-03-13 11:30:00+08:00,718.86,78263938.19958022,1252752.7077852595,0.7826393819958022,0.012527527077852594
2020-03-13 12:30:00+08:00,810.76,80000000.0,1704141.805035383,0.8,0.01704141805035383
2020-03-13 13:30:00+08:00,837.36,80000000.0,657808.028457788,0.8,0.00657808028457788
2020-03-13 14:30:00+08:00,794.61,80000000.0,0.0,0.8,0.0
2020-03-13 15:30:00+08:00,685.46,73312172.08843276,0.0,0.7331217208843276,0.0
2020-03-13 16:30:00+08:00,520.81,57019434.96528942,40828.36100707632,0.5701943496528942,0.0004082836100707632
2020-03-13 17:30:00+08:00,317.45000000000005,34761185.92964552,657808.028457788,0.3476118592964552,0.00657808028457788
2020-03-13 18:30:00+08:00,109.25,10595427.08176915,1098507.7909225821,0.1059542708176915,0.01098507790922582
2020-03-13 19:30:00+08:00,0.0,0.0,1252752.7077852595,0.0,0.012527527077852594
2020-03-13 20:30:00+08:00,0.0,0.0,657808.028457788,0.0,0.00657808028457788
2020-03-13 21:30:00+08:00,0.0,0.0,0.0,0.0,0.0
2020-03-13 22:30:00+08:00,0.0,0.0,0.0,0.0,0.0
2020-03-13 23:30:00+08:00,0.0,0.0,0.0,0.0,0.0
2020-03-14 00:30:00+08:00,0.0,0.0,0.0,0.0,0.0
2020-03-14 01:30:00+08:00,0.0,0.0,0.0,0.0,0.0
2020-03-14 02:30:00+08:00,0.0,0.0,0.0,0.0,0.0
2020-03-14 03:30:00+08:00,0.0,0.0,657808.028457788,0.0,0.00657808028457788
2020-03-14 04:30:00+08:00,0.0,0.0,790017.9571972261,0.0,0.007900179571972261
2020-03-14 05:30:00+08:00,0.0,0.0,1098507.7909225821,0.0,0.01098507790922582
2020-03-14 06:30:00+08:00,0.0,0.0,1406997.6246479372,0.0,0.014069976246479373
2020-03-14 07:30:00+08:00,0.0,0.0,1704141.805035383,0.0,0.01704141805035383
2020-03-14 08:30:00+08:00,171.6,18358066.204672642,1406997.6246479372,0.18358066204672643,0.014069976246479373
2020-03-14 09:30:00+08:00,388.16,44277200.673884526,657808.028457788,0.44277200673884526,0.00657808028457788
2020-03-14 10:30:00+08:00,586.66,65241448.3887392,3246590.9736621613,0.652414483887392,0.03246590973662161
2020-03-14 11:30:00+08:00,740.0600000000001,79832370.6130914,11243130.585571898,0.798323706130914,0.11243130585571898
2020-03-14 12:30:00+08:00,832.76,80000000.0,20809440.99695132,0.8,0.2080944099695132
2020-03-14 13:30:00+08:00,857.41,80000000.0,26739438.09878962,0.8,0.2673943809878962
2020-03-14 14:30:00+08:00,811.26,80000000.0,30441316.10349389,0.8,0.30441316103493893
2020-03-14 15:30:00+08:00,699.51,74573438.03217134,32909234.773296714,0.7457343803217134,0.32909234773296714
2020-03-14 16:30:00+08:00,532.16,57657379.41395376,31675275.438395314,0.5765737941395376,0.3167527543839531
2020-03-14 17:30:00+08:00,326.75,35160316.98520879,30441316.10349389,0.3516031698520879,0.30441316103493893
2020-03-14 18:30:00+08:00,113.05,10589872.449309848,31675275.438395314,0.10589872449309848,0.3167527543839531
2020-03-14 19:30:00+08:00,0.0,0.0,20809440.99695132,0.0,0.2080944099695132
2020-03-14 20:30:00+08:00,0.0,0.0,23213839.999071255,0.0,0.23213839999071256
2020-03-14 21:30:00+08:00,0.0,0.0,23213839.999071255,0.0,0.23213839999071256
2020-03-14 22:30:00+08:00,0.0,0.0,21979880.664169833,0.0,0.21979880664169832
2020-03-14 23:30:00+08:00,0.0,0.0,19883971.495775245,0.0,0.19883971495775246
2020-03-15 00:30:00+08:00,0.0,0.0,16182093.491070982,0.0,0.1618209349107098
2020-03-15 01:30:00+08:00,0.0,0.0,12612425.415106155,0.0,0.12612425415106154
2020-03-15 02:30:00+08:00,0.0,0.0,10112001.195245596,0.0,0.10112001195245596
2020-03-15 03:30:00+08:00,0.0,0.0,8980871.804919288,0.0,0.08980871804919288
2020-03-15 04:30:00+08:00,0.0,0.0,7930537.371044867,0.0,0.07930537371044867
2020-03-15 05:30:00+08:00,0.0,0.0,5743889.627629328,0.0,0.057438896276293276
2020-03-15 06:30:00+08:00,0.0,0.0,4201440.459002549,0.0,0.042014404590025485
2020-03-15 07:30:00+08:00,0.0,0.0,1704141.805035383,0.0,0.01704141805035383
2020-03-15 08:30:00+08:00,159.55,16011936.770045778,0.0,0.1601193677004578,0.0
2020-03-15 09:30:00+08:00,370.05,40285977.9515338,0.0,0.402859779515338,0.0
2020-03-15 10:30:00+08:00,556.01,59421629.59188544,0.0,0.5942162959188544,0.0
2020-03-15 11:30:00+08:00,637.6099999999999,63604541.72068549,0.0,0.6360454172068549,0.0
2020-03-15 12:30:00+08:00,682.86,65840681.689128466,4715590.18187814,0.6584068168912847,0.047155901818781404
2020-03-15 13:30:00+08:00,704.26,67831455.22545126,24447799.3339727,0.6783145522545126,0.244477993339727
2020-03-15 14:30:00+08:00,660.55,64041474.46417955,48354667.58343345,0.6404147446417955,0.48354667583433447
2020-03-15 15:30:00+08:00,528.3,49915732.37297115,52177512.587044075,0.4991573237297115,0.5217751258704407
2020-03-15 16:30:00+08:00,353.6,31748741.06166509,56290710.37004884,0.3174874106166509,0.5629071037004885
2020-03-15 17:30:00+08:00,218.05,19430213.64065305,52177512.587044075,0.19430213640653052,0.5217751258704407
2020-03-15 18:30:00+08:00,75.3,5891085.23231323,46606558.52565643,0.0589108523231323,0.46606558525656433
2020-03-15 19:30:00+08:00,0.0,0.0,23213839.999071255,0.0,0.23213839999071256
2020-03-15 20:30:00+08:00,0.0,0.0,12612425.415106155,0.0,0.12612425415106154
2020-03-15 21:30:00+08:00,0.0,0.0,13537894.916282222,0.0,0.13537894916282223
2020-03-15 22:30:00+08:00,0.0,0.0,16182093.491070982,0.0,0.1618209349107098
2020-03-15 23:30:00+08:00,0.0,0.0,18958501.994599182,0.0,0.18958501994599183
2020-03-16 00:30:00+08:00,0.0,0.0,18033032.493423115,0.0,0.18033032493423115
2020-03-16 01:30:00+08:00,0.0,0.0,16182093.491070982,0.0,0.1618209349107098
2020-03-16 02:30:00+08:00,0.0,0.0,13537894.916282222,0.0,0.13537894916282223
2020-03-16 03:30:00+08:00,0.0,0.0,13537894.916282222,0.0,0.13537894916282223
2020-03-16 04:30:00+08:00,0.0,0.0,15388833.918634359,0.0,0.1538883391863436
2020-03-16 05:30:00+08:00,0.0,0.0,12612425.415106155,0.0,0.12612425415106154
2020-03-16 06:30:00+08:00,0.0,0.0,11243130.585571898,0.0,0.11243130585571898
2020-03-16 07:30:00+08:00,0.0,0.0,10677565.890408752,0.0,0.10677565890408752
2020-03-16 08:30:00+08:00,125.45,11595330.231956469,10112001.195245596,0.11595330231956469,0.10112001195245596
2020-03-16 09:30:00+08:00,254.0,23779662.819014054,6799407.980718559,0.23779662819014052,0.06799407980718558
2020-03-16 10:30:00+08:00,447.0,43735218.017600834,5229739.9047537325,0.43735218017600835,0.05229739904753732
2020-03-16 11:30:00+08:00,611.46,61543456.45167615,14463364.417458287,0.6154345645167615,0.14463364417458285
2020-03-16 12:30:00+08:00,738.76,74778233.10047452,24447799.3339727,0.7477823310047452,0.244477993339727
2020-03-16 13:30:00+08:00,836.8599999999999,80000000.0,23213839.999071255,0.8,0.23213839999071256
2020-03-16 14:30:00+08:00,602.25,56096615.75914942,26739438.09878962,0.5609661575914942,0.2673943809878962
2020-03-16 15:30:00+08:00,543.55,53450107.717871286,32909234.773296714,0.5345010771787129,0.32909234773296714
2020-03-16 16:30:00+08:00,312.70000000000005,30567058.135970287,32909234.773296714,0.3056705813597029,0.32909234773296714
2020-03-16 17:30:00+08:00,222.45,21524770.452178225,32909234.773296714,0.21524770452178224,0.32909234773296714
2020-03-16 18:30:00+08:00,89.2,7518905.002963205,27973397.433691055,0.07518905002963205,0.27973397433691055
2020-03-16 19:30:00+08:00,0.0,0.0,8980871.804919288,0.0,0.08980871804919288
2020-03-16 20:30:00+08:00,0.0,0.0,5229739.9047537325,0.0,0.05229739904753732
2020-03-16 21:30:00+08:00,0.0,0.0,7364972.675881716,0.0,0.07364972675881716
2020-03-16 22:30:00+08:00,0.0,0.0,9546436.500082444,0.0,0.09546436500082445
2020-03-16 23:30:00+08:00,0.0,0.0,9546436.500082444,0.0,0.09546436500082445
2020-03-17 00:30:00+08:00,0.0,0.0,8980871.804919288,0.0,0.08980871804919288
2020-03-17 01:30:00+08:00,0.0,0.0,8980871.804919288,0.0,0.08980871804919288
2020-03-17 02:30:00+08:00,0.0,0.0,8496102.066208024,0.0,0.08496102066208024
2020-03-17 03:30:00+08:00,0.0,0.0,8980871.804919288,0.0,0.08980871804919288
2020-03-17 04:30:00+08:00,0.0,0.0,8496102.066208024,0.0,0.08496102066208024
2020-03-17 05:30:00+08:00,0.0,0.0,8980871.804919288,0.0,0.08980871804919288
2020-03-17 06:30:00+08:00,0.0,0.0,9546436.500082444,0.0,0.09546436500082445
2020-03-17 07:30:00+08:00,0.0,0.0,9546436.500082444,0.0,0.09546436500082445
2020-03-17 08:30:00+08:00,183.75,18652770.000628762,8496102.066208024,0.18652770000628763,0.08496102066208024
2020-03-17 09:30:00+08:00,398.7000000000001,43644031.25934101,2218291.5279109795,0.4364403125934101,0.022182915279109795
2020-03-17 10:30:00+08:00,594.21,62892373.80508113,40828.36100707632,0.6289237380508113,0.0004082836100707632
2020-03-17 11:30:00+08:00,744.8100000000001,75558488.95001553,0.0,0.7555848895001553,0.0
2020-03-17 12:30:00+08:00,835.7099999999999,80000000.0,2218291.5279109795,0.8,0.022182915279109795
2020-03-17 13:30:00+08:00,859.16,80000000.0,10112001.195245596,0.8,0.10112001195245596
2020-03-17 14:30:00+08:00,816.1099999999999,80000000.0,18033032.493423115,0.8,0.18033032493423115
2020-03-17 15:30:00+08:00,704.91,72001902.40825422,38115743.102168076,0.7200190240825423,0.38115743102168076
2020-03-17 16:30:00+08:00,537.86,55716455.02801558,46606558.52565643,0.5571645502801558,0.46606558525656433
2020-03-17 17:30:00+08:00,331.8,33754494.17037101,54234111.47854644,0.33754494170371013,0.5423411147854644
2020-03-17 18:30:00+08:00,120.5,10322354.407201555,54234111.47854644,0.10322354407201555,0.5423411147854644
2020-03-17 19:30:00+08:00,0.0,0.0,27973397.433691055,0.0,0.27973397433691055
2020-03-17 20:30:00+08:00,0.0,0.0,18958501.994599182,0.0,0.18958501994599183
2020-03-17 21:30:00+08:00,0.0,0.0,23213839.999071255,0.0,0.23213839999071256
2020-03-17 22:30:00+08:00,0.0,0.0,29207356.768592462,0.0,0.29207356768592463
2020-03-17 23:30:00+08:00,0.0,0.0,34619524.986614056,0.0,0.3461952498661406
2020-03-18 00:30:00+08:00,0.0,0.0,39614122.2945484,0.0,0.396141222945484
2020-03-18 01:30:00+08:00,0.0,0.0,44858449.46787942,0.0,0.44858449467879424
2020-03-18 02:30:00+08:00,0.0,0.0,50120913.69554174,0.0,0.5012091369554174
2020-03-18 03:30:00+08:00,0.0,0.0,56290710.37004884,0.0,0.5629071037004885
2020-03-18 04:30:00+08:00,0.0,0.0,62166707.202912755,0.0,0.6216670720291275
2020-03-18 05:30:00+08:00,0.0,0.0,70353792.49203001,0.0,0.7035379249203001
2020-03-18 06:30:00+08:00,0.0,0.0,75642189.64160754,0.0,0.7564218964160754
2020-03-18 07:30:00+08:00,0.0,0.0,81195006.64866397,0.0,0.8119500664866397
2020-03-18 08:30:00+08:00,186.25,17973128.301645845,86747823.65572032,0.17973128301645847,0.8674782365572032
2020-03-18 09:30:00+08:00,391.85,41283595.01031876,99328529.21450853,0.41283595010318763,0.9932852921450853
2020-03-18 10:30:00+08:00,583.66,61490529.916636206,100000000.0,0.614905299166362,1.0
2020-03-18 11:30:00+08:00,732.81,76487325.55703066,100000000.0,0.7648732555703066,1.0
2020-03-18 12:30:00+08:00,821.9599999999999,80000000.0,100000000.0,0.8,1.0
2020-03-18 13:30:00+08:00,826.3599999999999,80000000.0,100000000.0,0.8,1.0
2020-03-18 14:30:00+08:00,806.4100000000001,80000000.0,100000000.0,0.8,1.0
2020-03-18 15:30:00+08:00,698.2099999999999,72039900.3399777,100000000.0,0.7203990033997769,1.0
2020-03-18 16:30:00+08:00,533.66,55328698.81480694,100000000.0,0.5532869881480694,1.0
2020-03-18 17:30:00+08:00,330.75,33341195.576859083,100000000.0,0.33341195576859084,1.0
2020-03-18 18:30:00+08:00,121.65,10181294.263323335,84896884.6533682,0.10181294263323334,0.8489688465336821
2020-03-18 19:30:00+08:00,0.0,0.0,29207356.768592462,0.0,0.29207356768592463
2020-03-18 20:30:00+08:00,0.0,0.0,10112001.195245596,0.0,0.10112001195245596
2020-03-18 21:30:00+08:00,0.0,0.0,7930537.371044867,0.0,0.07930537371044867
2020-03-18 22:30:00+08:00,0.0,0.0,9546436.500082444,0.0,0.09546436500082445
2020-03-18 23:30:00+08:00,0.0,0.0,10677565.890408752,0.0,0.10677565890408752
2020-03-19 00:30:00+08:00,0.0,0.0,10677565.890408752,0.0,0.10677565890408752
2020-03-19 01:30:00+08:00,0.0,0.0,10112001.195245596,0.0,0.10112001195245596
2020-03-19 02:30:00+08:00,0.0,0.0,10112001.195245596,0.0,0.10112001195245596
2020-03-19 03:30:00+08:00,0.0,0.0,9546436.500082444,0.0,0.09546436500082445
2020-03-19 04:30:00+08:00,0.0,0.0,9546436.500082444,0.0,0.09546436500082445
2020-03-19 05:30:00+08:00,0.0,0.0,10112001.195245596,0.0,0.10112001195245596
2020-03-19 06:30:00+08:00,0.0,0.0,11243130.585571898,0.0,0.11243130585571898
2020-03-19 07:30:00+08:00,0.0,0.0,12612425.415106155,0.0,0.12612425415106154
2020-03-19 08:30:00+08:00,190.2,18467682.275006328,12612425.415106155,0.18467682275006328,0.12612425415106154
2020-03-19 09:30:00+08:00,402.4500000000001,42648649.341417395,10112001.195245596,0.42648649341417394,0.10112001195245596
2020-03-19 10:30:00+08:00,594.66,61798392.22135682,12612425.415106155,0.6179839222135681,0.12612425415106154
2020-03-19 11:30:00+08:00,742.3599999999999,75673403.95319279,62166707.202912755,0.7567340395319279,0.6216670720291275
2020-03-19 12:30:00+08:00,831.61,80000000.0,91924773.20510001,0.8,0.9192477320510002
2020-03-19 13:30:00+08:00,850.56,80000000.0,98094569.87960711,0.8,0.9809456987960711
2020-03-19 14:30:00+08:00,795.86,79586340.80761331,100000000.0,0.7958634080761331,1.0
2020-03-19 15:30:00+08:00,667.11,66726541.55708201,100000000.0,0.6672654155708201,1.0
2020-03-19 16:30:00+08:00,496.85,49623249.145157225,100000000.0,0.4962324914515723,1.0
2020-03-19 17:30:00+08:00,317.9,31224359.97371745,100000000.0,0.3122435997371745,1.0
2020-03-19 18:30:00+08:00,123.0,10033700.627107635,94392691.87490284,0.10033700627107635,0.9439269187490285
2020-03-19 19:30:00+08:00,0.0,0.0,52177512.587044075,0.0,0.5217751258704407
2020-03-19 20:30:00+08:00,0.0,0.0,29207356.768592462,0.0,0.29207356768592463
2020-03-19 21:30:00+08:00,0.0,0.0,25505478.7638882,0.0,0.255054787638882
2020-03-19 22:30:00+08:00,0.0,0.0,27973397.433691055,0.0,0.27973397433691055
2020-03-19 23:30:00+08:00,0.0,0.0,27973397.433691055,0.0,0.27973397433691055
2020-03-20 00:30:00+08:00,0.0,0.0,27973397.433691055,0.0,0.27973397433691055
2020-03-20 01:30:00+08:00,0.0,0.0,24447799.3339727,0.0,0.244477993339727
2020-03-20 02:30:00+08:00,0.0,0.0,20809440.99695132,0.0,0.2080944099695132
2020-03-20 03:30:00+08:00,0.0,0.0,17107562.99224705,0.0,0.1710756299224705
2020-03-20 04:30:00+08:00,0.0,0.0,13537894.916282222,0.0,0.13537894916282223
2020-03-20 05:30:00+08:00,0.0,0.0,10112001.195245596,0.0,0.10112001195245596
2020-03-20 06:30:00+08:00,0.0,0.0,7930537.371044867,0.0,0.07930537371044867
2020-03-20 07:30:00+08:00,0.0,0.0,6799407.980718559,0.0,0.06799407980718558
2020-03-20 08:30:00+08:00,192.4,18360860.100216635,4201440.459002549,0.18360860100216633,0.042014404590025485
2020-03-20 09:30:00+08:00,398.85,41487152.447156906,503563.11159511044,0.41487152447156905,0.005035631115951104
2020-03-20 10:30:00+08:00,591.91,60255166.770976685,0.0,0.6025516677097669,0.0
2020-03-20 11:30:00+08:00,729.8599999999999,71505406.44573429,0.0,0.7150540644573429,0.0
2020-03-20 12:30:00+08:00,795.56,76263613.23661184,0.0,0.7626361323661184,0.0
2020-03-20 13:30:00+08:00,803.61,75421907.01307067,0.0,0.7542190701307068,0.0
2020-03-20 14:30:00+08:00,733.11,68751629.19440947,0.0,0.6875162919440947,0.0
2020-03-20 15:30:00+08:00,650.96,62754940.5868521,3687290.7361269547,0.627549405868521,0.036872907361269545
2020-03-20 16:30:00+08:00,426.35,40859325.737570286,9546436.500082444,0.40859325737570285,0.09546436500082445
2020-03-20 17:30:00+08:00,258.95,23075319.36031351,14463364.417458287,0.2307531936031351,0.14463364417458285
2020-03-20 18:30:00+08:00,98.8,7636653.442138517,18033032.493423115,0.07636653442138518,0.18033032493423115
2020-03-20 19:30:00+08:00,0.0,0.0,13537894.916282222,0.0,0.13537894916282223
2020-03-20 20:30:00+08:00,0.0,0.0,5743889.627629328,0.0,0.057438896276293276
2020-03-20 21:30:00+08:00,0.0,0.0,5743889.627629328,0.0,0.057438896276293276
2020-03-20 22:30:00+08:00,0.0,0.0,8496102.066208024,0.0,0.08496102066208024
2020-03-20 23:30:00+08:00,0.0,0.0,8980871.804919288,0.0,0.08980871804919288
2020-03-21 00:30:00+08:00,0.0,0.0,7930537.371044867,0.0,0.07930537371044867
2020-03-21 01:30:00+08:00,0.0,0.0,7364972.675881716,0.0,0.07364972675881716
2020-03-21 02:30:00+08:00,0.0,0.0,6799407.980718559,0.0,0.06799407980718558
2020-03-21 03:30:00+08:00,0.0,0.0,6799407.980718559,0.0,0.06799407980718558
2020-03-21 04:30:00+08:00,0.0,0.0,6258039.35050492,0.0,0.0625803935050492
2020-03-21 05:30:00+08:00,0.0,0.0,3687290.7361269547,0.0,0.036872907361269545
2020-03-21 06:30:00+08:00,0.0,0.0,1098507.7909225821,0.0,0.01098507790922582
2020-03-21 07:30:00+08:00,0.0,0.0,195073.2778697546,0.0,0.0019507327786975458
2020-03-21 08:30:00+08:00,192.75,17623815.385270603,0.0,0.17623815385270603,0.0
2020-03-21 09:30:00+08:00,399.0,40299963.683167316,0.0,0.40299963683167317,0.0
2020-03-21 10:30:00+08:00,593.71,59540287.741294555,0.0,0.5954028774129455,0.0
2020-03-21 11:30:00+08:00,739.66,73257062.31036222,10112001.195245596,0.7325706231036222,0.10112001195245596
2020-03-21 12:30:00+08:00,826.51,80000000.0,29207356.768592462,0.8,0.29207356768592463
2020-03-21 13:30:00+08:00,831.41,80000000.0,30441316.10349389,0.8,0.30441316103493893
2020-03-21 14:30:00+08:00,788.61,76717116.85695863,32909234.773296714,0.7671711685695862,0.32909234773296714
2020-03-21 15:30:00+08:00,675.46,66835346.310605675,62166707.202912755,0.6683534631060567,0.6216670720291275
2020-03-21 16:30:00+08:00,512.21,50515671.07549017,58053509.41990802,0.5051567107549016,0.5805350941990801
2020-03-21 17:30:00+08:00,325.5,31102869.285699565,58053509.41990802,0.31102869285699564,0.5805350941990801
2020-03-21 18:30:00+08:00,108.55,8342530.788721733,60110108.3114104,0.08342530788721733,0.6011010831141039
2020-03-21 19:30:00+08:00,0.0,0.0,48354667.58343345,0.0,0.48354667583433447
2020-03-21 20:30:00+08:00,0.0,0.0,46606558.52565643,0.0,0.46606558525656433
2020-03-21 21:30:00+08:00,0.0,0.0,58053509.41990802,0.0,0.5805350941990801
2020-03-21 22:30:00+08:00,0.0,0.0,66279904.9859175,0.0,0.662799049859175
